home_form_last8,away_form_last8,home_goal_avg,away_goal_avg,home_conceded_avg,away_conceded_avg,home_xg_proxy,away_xg_proxy,home_shots_avg,away_shots_avg,home_sot_avg,away_sot_avg,home_corners_avg,away_corners_avg,home_cards_avg,away_cards_avg,head_to_head_score,home_league_position,away_league_position,home_home_win_rate,away_away_win_rate,home_advantage,home_strength_score,away_strength_score,goal_diff_ratio,position_diff,form_diff,xg_diff,result
0.2075,0.4163,0.875,1.75,2.375,1.75,0.4255,0.4086,11.75,12.375,5.0,5.75,6.0,4.5,2.125,2.25,0.0,14,6,0.4,0.3,-0.1287,0.8685,1.2091,-0.3333,-0.4,-0.2087,0.0169,home_win
1.0,0.7913,1.0,0.5,0.0,1.625,0.4,0.3214,15.0,9.25,6.0,3.25,4.0,4.0,1.0,2.625,0.5,24,3,0.45,0.7,0.2888,3.1872,0.8775,0.3333,-1.05,0.2087,0.0786,draw
0.33,0.4163,1.0,1.125,1.0,0.75,0.375,0.3718,8.0,12.375,3.0,4.375,3.0,5.5,3.0,3.0,0.5,25,10,0.45,0.4,-0.0062,0.8176,1.0733,-0.0588,-0.75,-0.0862,0.0032,away_win
1.0,0.4575,3.0,1.0,0.625,0.875,0.4088,0.2989,17.125,10.875,7.0,3.75,6.875,4.375,2.0,2.0,1.0,2,8,0.9,0.3,0.6225,1.9645,0.9674,0.5,0.3,0.5425,0.1099,home_win
0.33,0.5825,1.0,1.375,1.0,1.25,0.5,0.325,2.0,15.375,1.0,6.375,2.0,5.125,4.0,2.25,0.5,26,20,0.45,0.1,-0.1725,0.6162,1.2898,-0.1579,-0.3,-0.2525,0.175,draw
0.5825,0.75,1.25,0.625,0.875,3.875,0.4105,0.4583,11.875,6.625,4.875,2.125,4.75,2.875,1.625,3.125,0.0,7,1,0.6,0.8,-0.0875,1.1826,0.7774,0.3333,-0.3,-0.1675,-0.0478,away_win
0.4575,0.4575,1.875,1.625,1.5,1.75,0.5135,0.2892,9.25,11.875,4.75,4.875,3.375,4.25,1.75,3.0,0.5,18,15,0.4,0.2,0.08,1.1535,1.0914,0.0714,-0.15,0.0,0.2243,home_win
0.3325,0.2913,0.75,2.125,1.25,1.625,0.3425,0.4194,9.125,11.75,3.125,5.375,3.75,4.625,2.5,2.125,0.25,5,4,0.5,0.0,0.1213,0.7679,1.2085,-0.4783,-0.05,0.0413,-0.0769,draw
0.4163,0.3325,0.875,2.75,1.125,1.625,0.4103,0.4722,9.75,10.875,4.0,5.375,4.375,4.625,2.125,3.0,0.5,10,11,0.4,0.1,0.1638,0.9208,1.3201,-0.5172,0.05,0.0837,-0.0619,draw
0.875,0.33,4.0,0.5,0.5,0.5,0.4406,0.2,17.875,17.0,7.875,3.5,5.875,13.0,1.875,0.5,0.5,1,25,0.8,0.0,0.625,2.2973,0.9218,0.7778,1.2,0.545,0.2406,away_win
0.3325,0.7075,0.875,0.375,1.25,1.25,0.3077,0.3148,9.75,8.75,3.0,3.0,4.75,3.75,2.875,2.75,0.25,8,3,0.5,0.6,-0.295,0.7667,0.8318,0.4,-0.25,-0.375,-0.0071,away_win
0.3738,0.2488,1.375,1.25,1.125,0.5,0.4299,0.375,13.375,10.625,5.75,3.375,5.875,5.75,2.25,1.5,0.0,9,5,0.4,0.2,0.205,1.1797,1.0398,0.0476,-0.2,0.125,0.0549,away_win
1.0,0.165,2.75,1.5,0.75,0.5,0.4054,0.375,18.5,9.5,7.5,4.0,7.0,3.0,1.875,1.5,0.5,2,26,0.9,0.0,0.915,1.9324,1.1037,0.2941,1.2,0.835,0.0304,home_win
0.3325,0.4575,1.5,1.5,1.875,2.125,0.3804,0.5526,11.5,13.625,4.375,4.875,5.875,5.75,2.75,2.375,0.5,4,18,0.7,0.5,-0.045,0.9911,1.0686,0.0,0.7,-0.125,-0.1722,home_win
0.4163,0.3325,1.875,1.875,2.25,1.0,0.2874,0.449,10.875,8.625,3.125,4.125,4.125,3.75,3.125,2.375,0.0,15,13,0.3,0.0,0.1638,0.9138,1.0986,0.0,-0.1,0.0837,-0.1616,away_win
0.3738,0.4575,0.75,1.0,1.875,1.125,0.3256,0.4,10.75,9.5,3.5,3.625,4.125,4.0,1.5,2.5,0.25,14,7,0.2,0.4,-0.0037,0.7608,0.9213,-0.1429,-0.35,-0.0837,-0.0744,away_win
0.6238,0.665,1.25,0.0,1.25,0.5,0.3205,0.3333,9.75,10.0,3.125,2.5,4.0,8.0,2.125,2.5,0.5,20,25,0.5,1.0,0.0387,0.9408,0.8559,1.0,0.25,-0.0413,-0.0128,home_win
0.2913,0.3738,1.5,1.625,1.75,0.875,0.3855,0.3699,10.375,15.25,4.0,5.0,6.625,6.125,1.875,3.125,0.0,6,20,0.3,0.1,-0.0025,0.9362,1.1762,-0.04,0.7,-0.0825,0.0156,away_win
0.4575,0.4163,1.125,2.125,1.75,2.0,0.3684,0.3297,9.5,12.875,3.5,6.5,4.75,4.75,2.5,2.875,0.5,19,15,0.5,0.2,0.1213,0.8637,1.325,-0.3077,-0.2,0.0413,0.0387,draw
0.3325,0.4163,1.0,1.875,1.875,1.625,0.4848,0.4062,12.375,10.625,6.0,4.875,6.5,4.125,1.625,2.25,0.0,13,4,0.4,0.0,-0.0037,1.0643,1.1551,-0.3043,-0.45,-0.0837,0.0786,draw
0.7075,0.7075,1.375,1.25,0.375,1.375,0.3274,0.3699,14.125,14.75,4.625,5.75,7.5,5.0,1.5,1.75,0.5,3,20,0.8,0.1,0.08,1.4512,1.2366,0.0476,0.85,0.0,-0.0425,home_win
0.4433,0.875,0.6667,0.5,0.6667,4.0,0.3,0.4234,10.0,6.875,3.0,2.75,3.3333,2.5,2.0,3.375,0.5,25,1,0.0,0.8,-0.3517,0.8727,0.8609,0.1429,-1.2,-0.4317,-0.1234,away_win
0.4163,0.3738,2.125,1.25,1.625,1.375,0.5753,0.3905,9.125,10.875,5.25,4.25,3.375,5.875,2.5,2.125,0.0,19,9,0.5,0.2,0.1225,1.2303,0.9699,0.2593,-0.5,0.0425,0.1848,home_win
0.4575,0.1663,1.125,2.0,1.0,1.5,0.3846,0.3939,11.375,11.875,4.375,5.75,5.75,4.625,1.875,2.375,0.5,7,6,0.5,0.3,0.3713,1.0394,1.1812,-0.28,-0.05,0.2913,-0.0093,home_win
0.3738,1.0,1.625,0.875,2.625,2.75,0.5,0.3947,8.25,10.0,4.125,3.5,2.5,4.5,3.125,2.75,0.0,11,2,0.5,0.9,-0.5463,0.9658,1.0184,0.3,-0.45,-0.6262,0.1053,away_win
0.11,0.2913,1.0,1.625,2.6667,0.75,0.3462,0.2899,8.6667,13.25,3.0,5.0,6.6667,4.375,2.3333,1.625,0.5,26,8,0.0,0.3,-0.1013,0.6289,1.1794,-0.2381,-0.9,-0.1813,0.0563,draw
0.3738,0.4575,0.625,1.0,1.0,0.875,0.3974,0.3875,9.75,11.125,3.875,3.625,3.875,5.5,2.125,2.75,0.5,5,10,0.4,0.5,-0.0037,0.8767,0.958,-0.2308,0.25,-0.0837,0.0099,home_win
0.5533,0.3325,1.0,1.875,0.6667,0.625,0.35,0.2784,6.6667,12.5,2.3333,4.875,2.0,7.625,2.0,2.25,0.5,24,14,0.0,0.1,0.3008,0.9032,1.2589,-0.3043,-0.5,0.2208,0.0716,draw
0.3325,0.3738,1.25,1.5,1.25,1.125,0.3786,0.48,12.875,9.5,4.875,4.0,5.375,4.0,2.125,2.25,0.5,9,13,0.3,0.1,0.0387,1.0328,1.0179,-0.0909,0.2,-0.0413,-0.1014,home_win
0.4575,0.3738,1.625,2.0,1.75,1.25,0.407,0.3671,10.75,17.375,4.375,6.5,5.25,5.25,2.75,3.125,0.5,4,19,0.7,0.2,0.1638,1.0655,1.3424,-0.1034,0.75,0.0837,0.0399,home_win
0.875,0.7075,3.625,0.375,0.625,1.875,0.4297,0.3415,16.0,8.25,6.875,2.5,7.0,4.0,1.875,2.5,1.0,1,3,0.7,0.6,0.2475,2.0684,0.7343,0.8125,0.1,0.1675,0.0882,draw
0.2913,0.5825,0.625,1.75,1.5,1.125,0.3038,0.3768,9.875,14.75,3.0,5.625,4.375,4.25,2.5,1.625,1.0,8,20,0.4,0.1,-0.2112,0.6851,1.2954,-0.4737,0.6,-0.2913,-0.073,home_win
0.3325,0.5825,1.625,1.0,2.25,1.375,0.3441,0.3587,11.625,9.625,4.0,3.125,4.625,3.5,2.375,2.875,0.5,15,6,0.3,0.5,-0.17,0.9366,0.8844,0.2381,-0.45,-0.25,-0.0146,away_win
1.0,0.4988,2.625,0.75,0.875,0.875,0.4207,0.4024,18.125,10.125,7.625,2.375,6.25,5.75,2.0,1.625,0.5,2,5,0.9,0.3,0.5812,1.8946,0.8085,0.5556,0.15,0.5012,0.0183,draw
0.4575,0.5413,0.875,1.5,1.0,2.25,0.3457,0.5789,10.125,12.875,3.5,5.0,5.5,5.25,2.125,1.875,0.0,10,18,0.3,0.5,-0.0037,0.8968,1.1081,-0.2632,0.4,-0.0837,-0.2332,home_win
0.3738,0.3325,0.625,1.75,0.875,0.75,0.2371,0.3333,12.125,9.25,2.875,4.0,4.875,6.0,1.875,1.75,0.5,14,25,0.2,0.5,0.1213,0.7709,1.1053,-0.4737,0.55,0.0413,-0.0962,away_win
0.165,0.3325,0.75,2.75,2.0,1.5,0.3143,0.4638,8.75,11.75,2.75,6.0,5.75,5.875,2.75,2.75,0.5,26,11,0.0,0.1,-0.0875,0.5988,1.3942,-0.5714,-0.75,-0.1675,-0.1495,away_win
0.0413,0.4975,1.125,0.5,2.25,0.75,0.35,0.2759,12.5,16.5,4.375,2.5,6.375,11.0,2.125,1.5,0.5,7,25,0.3,0.5,-0.3763,0.7946,0.7827,0.3846,0.9,-0.4563,0.0741,home_win
0.3738,0.4575,1.25,1.25,1.875,1.5,0.3797,0.3727,9.875,10.0,3.75,3.875,4.5,4.625,2.75,2.25,0.5,19,9,0.4,0.2,-0.0037,0.8764,0.948,0.0,-0.5,-0.0837,0.007,home_win
0.6663,0.4575,1.375,1.75,0.875,1.5,0.3837,0.4118,10.75,10.125,4.125,5.0,5.125,3.625,2.25,2.125,0.5,6,4,0.6,0.0,0.2888,1.1556,1.1702,-0.12,-0.1,0.2087,-0.0281,home_win
0.3325,0.5413,1.125,1.125,1.625,1.375,0.4757,0.3626,12.875,11.375,6.125,3.75,5.875,5.75,2.0,2.25,0.5,13,10,0.3,0.5,-0.1287,1.1133,0.951,0.0,-0.15,-0.2087,0.1131,home_win
0.4163,0.9163,1.875,0.75,2.0,2.375,0.5429,0.404,8.75,10.375,4.75,3.125,3.125,4.75,2.5,2.5,0.0,19,2,0.6,0.9,-0.42,1.1111,0.9392,0.4286,-0.85,-0.5,0.1389,draw
0.5825,0.7913,1.25,0.75,1.25,3.0,0.3529,0.4228,8.5,7.25,3.0,3.0,2.875,2.125,1.625,4.0,0.0,20,2,0.6,0.8,-0.1287,0.9155,0.8673,0.25,-0.9,-0.2087,-0.0699,away_win
0.6238,0.3325,1.875,1.0,0.5,0.625,0.3559,0.27,14.75,11.125,5.25,3.75,6.125,6.625,1.625,3.0,0.75,3,14,0.8,0.1,0.3713,1.4893,0.987,0.3043,0.55,0.2913,0.0859,home_win
0.4575,0.2913,1.75,1.5,2.375,0.625,0.4265,0.3125,8.5,12.5,3.625,4.625,2.25,4.0,3.125,2.125,0.25,11,8,0.5,0.3,0.2463,0.9668,1.1603,0.0769,-0.15,0.1663,0.114,away_win
0.466,0.125,1.0,2.125,1.6,1.125,0.3208,0.3084,10.6,11.125,3.4,4.75,2.6,4.625,2.6,2.5,0.5,24,7,0.0,0.3,0.421,0.8394,1.1135,-0.36,-0.85,0.341,0.0124,away_win
0.4988,0.132,1.0,2.0,0.875,0.8,0.4024,0.4231,10.25,13.4,4.125,5.2,4.125,3.6,1.875,1.4,0.5,5,26,0.5,0.0,0.4468,1.036,1.1979,-0.3333,1.05,0.3668,-0.0207,home_win
0.398,0.3325,0.8,2.25,0.8,1.625,0.2432,0.3263,7.4,13.625,1.8,7.25,2.8,5.0,2.4,2.5,0.5,25,15,0.0,0.2,0.1455,0.7115,1.4168,-0.4754,-0.5,0.0655,-0.0831,home_win
0.5413,0.4988,1.375,1.625,1.25,1.375,0.3494,0.375,10.375,17.875,3.625,6.75,5.375,5.125,1.875,3.5,0.5,10,19,0.3,0.2,0.1225,0.9933,1.3348,-0.0833,0.45,0.0425,-0.0256,home_win
0.2075,0.3883,1.375,1.6667,2.375,1.0,0.3085,0.3333,11.75,9.8333,3.625,4.1667,5.125,6.0,2.25,1.8333,0.5,15,25,0.3,0.6667,-0.1008,0.8029,1.0742,-0.0959,0.5,-0.1808,-0.0248,away_win
0.3325,0.4575,0.625,1.875,0.875,1.0,0.2473,0.32,11.625,13.875,2.875,5.125,3.875,4.25,1.875,1.625,0.0,14,20,0.2,0.0,-0.045,0.7572,1.2356,-0.5,0.3,-0.125,-0.0727,home_win
0.11,0.4575,0.8333,1.875,2.1667,1.875,0.3968,0.5758,10.5,15.25,4.1667,6.0,5.8333,5.625,2.5,1.375,0.5,26,18,0.0,0.5,-0.2675,0.7417,1.2654,-0.3846,-0.4,-0.3475,-0.179,draw
0.4575,0.4983,1.625,0.8333,2.0,1.1667,0.4458,0.283,10.375,15.1667,4.625,2.5,5.375,9.5,2.625,1.8333,0.5,4,25,0.7,0.3333,0.0392,1.0816,0.7645,0.322,1.05,-0.0408,0.1628,home_win
0.3325,0.6663,1.125,0.875,1.25,1.5,0.3429,0.4222,13.125,10.0,4.5,2.75,4.75,4.125,2.5,2.375,0.25,10,6,0.4,0.5,-0.2537,0.9679,0.8463,0.125,-0.2,-0.3337,-0.0793,home_win
0.3325,0.4988,1.625,1.0,2.625,1.125,0.3582,0.407,8.375,12.5,3.0,3.125,2.25,6.75,3.0,2.25,0.25,11,5,0.4,0.3,-0.0863,0.8233,0.8894,0.2381,-0.3,-0.1663,-0.0488,draw
0.25,0.6238,1.375,0.5,2.0,1.875,0.3273,0.3228,13.75,9.125,4.5,2.625,6.5,3.625,2.75,2.5,0.25,7,3,0.3,0.6,-0.2938,0.9331,0.7386,0.4667,-0.2,-0.3738,0.0045,away_win
0.8325,0.4575,2.5,1.375,1.0,1.375,0.4125,0.4259,20.0,10.125,8.25,4.25,7.5,4.25,2.125,2.375,1.0,2,12,0.8,0.1,0.455,1.8558,1.0207,0.2903,0.5,0.375,-0.0134,draw
0.4163,0.7913,0.75,0.75,1.25,3.375,0.3103,0.44,10.875,8.25,3.375,3.25,5.5,2.375,2.25,3.75,0.5,8,1,0.5,0.8,-0.295,0.8137,0.9378,0.0,-0.35,-0.375,-0.1297,home_win
0.4575,0.3738,2.125,2.0,2.125,1.625,0.519,0.3333,9.875,11.75,5.125,6.0,4.0,5.875,3.0,2.5,0.5,18,11,0.5,0.2,0.1638,1.2019,1.2592,0.0303,-0.35,0.0837,0.1857,draw
0.7488,0.0825,2.0,2.375,0.25,0.875,0.3622,0.2609,15.875,13.75,5.75,6.875,6.75,5.125,1.875,2.125,0.75,3,15,0.9,0.2,0.7462,1.8459,1.3964,-0.0857,0.6,0.6663,0.1013,home_win
0.6663,0.3325,3.125,1.0,1.25,0.625,0.416,0.2358,15.625,11.875,6.5,3.5,6.875,6.75,1.875,2.5,0.5,1,14,0.6,0.1,0.4138,1.7398,0.9584,0.5152,0.65,0.3337,0.1802,home_win
0.4575,0.7488,1.25,0.875,1.625,2.25,0.3678,0.3812,10.875,8.75,4.0,2.875,5.0,3.625,2.875,2.5,0.0,19,2,0.5,0.9,-0.2112,0.9458,0.8789,0.1765,-0.85,-0.2913,-0.0134,away_win
0.4757,0.5825,1.0,1.625,1.4286,1.75,0.3333,0.4725,9.8571,10.0,3.2857,4.375,2.5714,3.375,2.4286,2.625,0.5,24,4,0.0,0.0,-0.0268,0.8448,1.1138,-0.2381,-1.0,-0.1068,-0.1392,away_win
0.4271,0.4575,1.1429,1.25,1.0,1.375,0.2712,0.3178,8.4286,9.375,2.2857,3.5,3.0,4.25,3.0,2.625,0.5,25,9,0.3333,0.1,0.0496,0.7943,0.9153,-0.0448,-0.8,-0.0304,-0.0466,draw
0.625,0.5413,1.625,1.125,1.125,1.25,0.4045,0.3563,11.125,9.625,4.5,3.0,4.75,4.5,2.625,2.5,0.0,6,10,0.7,0.4,0.1638,1.1839,0.8844,0.1818,0.2,0.0837,0.0482,home_win
0.4163,0.25,1.0,1.875,2.0,1.125,0.3151,0.3084,9.125,11.25,2.875,5.0,3.375,4.375,1.875,3.0,0.5,20,7,0.6,0.4,0.2463,0.7449,1.1398,-0.3043,-0.65,0.1663,0.0067,away_win
0.54,0.4163,1.125,1.625,0.75,1.125,0.4,0.3708,10.0,12.5,4.0,4.5,3.5,4.0,1.5,2.375,0.5,5,8,0.5,0.4,0.2038,1.0892,1.1043,-0.1818,0.15,0.1238,0.0292,home_win
0.4575,0.1414,1.375,2.1429,1.375,1.0,0.4255,0.4118,11.75,13.7143,5.0,5.1429,5.5,5.0,2.75,1.5714,0.5,12,26,0.4,0.0,0.3961,1.0995,1.179,-0.2183,0.7,0.3161,0.0137,away_win
0.2488,0.3325,1.25,2.25,2.125,1.125,0.4211,0.3226,9.5,18.25,4.0,7.0,4.5,5.0,2.5,2.75,0.5,26,19,0.0,0.2,-0.0037,0.849,1.4362,-0.2857,-0.35,-0.0837,0.0985,away_win
0.29,0.4575,1.125,1.25,1.75,1.375,0.2879,0.3936,8.25,10.875,2.375,3.875,2.75,4.5,2.25,2.25,0.5,11,12,0.4,0.1,-0.0875,0.6851,0.9572,-0.0526,0.05,-0.1675,-0.1057,draw
0.0825,0.2913,1.0,2.25,2.875,0.875,0.2581,0.2687,11.625,13.75,3.0,4.5,5.125,5.125,1.75,1.125,0.5,15,20,0.2,0.0,-0.1287,0.6108,1.1971,-0.3846,0.25,-0.2087,-0.0106,draw
0.4163,0.415,1.375,1.0,1.5,1.125,0.3418,0.2985,9.875,15.375,3.375,4.0,5.0,9.125,2.0,2.0,0.5,10,25,0.4,0.25,0.0812,0.8996,0.9284,0.1579,0.75,0.0012,0.0433,home_win
0.375,0.6663,1.375,1.25,1.875,3.25,0.3396,0.3623,13.25,9.375,4.5,4.0,6.25,2.375,2.25,2.625,0.25,7,1,0.3,0.7,-0.2112,0.9837,1.057,0.0476,-0.3,-0.2913,-0.0227,away_win
0.4163,0.3325,1.125,1.25,2.0,0.625,0.3488,0.2233,10.75,13.0,3.75,3.875,5.5,6.75,2.25,2.25,0.5,8,14,0.5,0.1,0.1638,0.8685,1.0406,-0.0526,0.3,0.0837,0.1255,home_win
0.3738,0.4163,1.0,1.625,1.25,1.125,0.2952,0.3295,13.125,9.0,3.875,3.75,5.75,5.5,3.375,2.125,0.5,9,24,0.5,0.75,0.0375,0.8926,1.0143,-0.2381,0.75,-0.0425,-0.0343,home_win
0.7488,0.625,2.75,1.25,1.0,1.625,0.3916,0.4505,20.75,11.125,8.125,2.75,7.375,4.5,2.25,3.25,0.75,2,6,0.7,0.5,0.2038,1.8557,0.8904,0.375,0.2,0.1238,-0.0589,home_win
0.7075,0.7488,2.0,0.375,1.5,2.625,0.4886,0.3939,11.0,9.625,5.375,2.375,5.375,3.75,2.75,2.0,0.0,4,3,0.7,0.6,0.0387,1.3462,0.7114,0.6842,-0.05,-0.0413,0.0947,home_win
0.665,0.4988,1.75,1.625,0.5,2.0,0.3951,0.525,10.125,13.75,4.0,5.25,3.75,5.625,1.375,1.875,0.0,5,19,0.5,0.4,0.2463,1.34,1.1474,0.037,0.7,0.1663,-0.1299,home_win
0.2913,0.5413,1.0,1.125,2.125,1.75,0.3218,0.3678,10.875,9.5,3.5,3.75,3.375,4.25,2.625,2.875,0.5,24,10,0.0,0.3,-0.17,0.761,0.9239,-0.0588,-0.7,-0.25,-0.046,away_win
0.3738,0.7488,1.0,1.125,1.25,2.625,0.2933,0.3779,9.375,9.375,2.75,3.25,3.375,3.375,3.125,3.0,0.5,25,2,0.25,0.9,-0.295,0.7672,0.95,-0.0588,-1.15,-0.375,-0.0846,away_win
0.7075,0.4575,2.5,1.125,0.375,1.375,0.4298,0.3043,14.25,9.625,6.125,3.375,5.75,4.875,1.75,2.875,0.5,3,9,0.9,0.1,0.33,1.8127,0.8794,0.3793,0.3,0.25,0.1255,home_win
0.6663,0.0825,2.875,2.75,1.25,0.875,0.374,0.2449,15.375,13.25,5.75,7.0,6.0,5.75,2.125,1.75,1.0,2,15,0.6,0.2,0.6637,1.5644,1.4741,0.0222,0.65,0.5837,0.1291,home_win
0.2075,0.7075,0.625,1.0,2.125,1.375,0.2931,0.4405,7.25,10.625,2.125,3.875,3.5,3.5,2.125,2.75,0.5,20,4,0.6,0.1,-0.42,0.5205,1.0209,-0.2308,-0.8,-0.5,-0.1474,draw
0.625,0.2075,1.625,2.25,1.25,1.25,0.4545,0.4198,11.0,13.375,5.0,5.375,4.625,4.875,2.875,1.5,0.5,6,26,0.7,0.25,0.4975,1.2248,1.2121,-0.1613,1.0,0.4175,0.0347,draw
0.4575,0.3313,1.125,1.375,1.625,1.0,0.3434,0.2537,12.375,10.75,4.25,5.0,5.125,6.125,3.125,2.875,0.5,18,11,0.5,0.2,0.2062,0.9488,1.0902,-0.1,-0.35,0.1262,0.0897,away_win
0.4988,0.7488,1.625,0.5,1.375,1.875,0.3778,0.3976,11.25,11.25,4.25,2.375,5.375,5.875,2.875,2.875,0.0,12,5,0.3,0.3,-0.17,1.0756,0.748,0.5294,-0.35,-0.25,-0.0198,home_win
0.3738,0.5413,1.625,2.0,1.625,1.625,0.5122,0.4118,10.25,11.875,5.25,3.875,4.25,3.875,3.25,2.5,0.5,19,8,0.5,0.3,-0.0875,1.1235,1.1036,-0.1034,-0.55,-0.1675,0.1004,draw
0.2075,0.375,0.5,1.75,1.625,1.375,0.1748,0.3333,12.875,11.875,2.25,4.875,4.75,4.125,2.125,3.625,0.25,14,7,0.3,0.4,-0.0875,0.5317,1.1226,-0.5556,-0.35,-0.1675,-0.1585,draw
0.4163,0.2075,1.375,2.25,1.375,0.75,0.3125,0.35,14.0,14.5,4.375,4.625,5.5,4.875,3.25,1.375,0.5,9,20,0.5,0.0,0.2888,1.0143,1.2168,-0.2414,0.55,0.2087,-0.0375,home_win
0.0825,0.2075,0.75,1.75,2.25,0.625,0.2558,0.1963,10.75,12.0,2.75,3.75,4.25,5.5,2.375,2.875,0.5,15,14,0.2,0.1,-0.045,0.5586,1.0694,-0.4,-0.05,-0.125,0.0595,draw
0.29,0.4988,1.375,1.5,1.875,1.75,0.4762,0.4111,10.5,10.0,5.0,3.5,4.5,4.875,2.875,2.125,0.5,18,12,0.4,0.1,-0.1287,1.0073,0.9498,-0.0435,-0.3,-0.2087,0.0651,home_win
0.2488,0.3325,1.375,1.75,2.125,1.125,0.425,0.3286,10.0,15.0,4.25,4.375,3.875,6.75,2.375,2.375,0.5,26,25,0.0,0.2,-0.0037,0.8974,1.0723,-0.12,-0.05,-0.0837,0.0964,away_win
0.5413,0.7913,1.75,0.625,1.125,3.0,0.3626,0.4417,11.375,10.875,4.125,3.125,5.375,4.125,2.25,2.125,0.25,10,3,0.5,0.5,-0.17,1.1275,0.8432,0.4737,-0.35,-0.25,-0.0791,home_win
0.415,0.6663,0.875,1.25,1.125,1.75,0.2857,0.4124,8.75,12.0,2.5,3.25,3.375,4.75,2.25,2.75,0.5,11,6,0.3,0.4,-0.1712,0.7532,0.9468,-0.1765,-0.25,-0.2512,-0.1267,draw
0.5825,0.4163,1.875,1.75,2.125,1.5,0.4419,0.3441,10.75,12.25,4.75,4.625,5.0,4.0,2.625,3.5,0.25,8,7,0.6,0.3,0.2463,1.1641,1.1009,0.0345,-0.05,0.1663,0.0978,home_win
0.7488,0.25,2.875,2.375,1.125,1.0,0.3681,0.3523,20.375,10.625,7.5,4.75,6.75,4.625,2.25,1.875,0.5,2,25,0.8,0.6,0.5787,1.7917,1.2124,0.0952,1.15,0.4988,0.0158,home_win
0.7075,0.4163,2.0,1.75,0.75,1.125,0.3766,0.3505,9.625,15.875,3.625,6.625,3.875,4.625,1.5,3.125,0.0,5,19,0.5,0.2,0.3713,1.2599,1.3406,0.0667,0.7,0.2913,0.0261,home_win
0.7075,0.6663,1.5,1.25,1.125,2.875,0.4388,0.381,12.25,8.5,5.375,3.75,5.25,2.125,2.875,2.75,0.25,4,2,0.7,0.7,0.1213,1.2935,0.9896,0.0909,-0.1,0.0413,0.0578,away_win
0.2913,0.415,0.75,1.625,1.75,1.375,0.3478,0.4516,11.5,12.5,4.0,5.0,4.0,3.25,3.25,2.75,0.5,19,18,0.4,0.3,-0.0438,0.7909,1.1274,-0.3684,-0.05,-0.1238,-0.1038,home_win
0.6663,0.7488,2.5,0.875,0.875,2.625,0.4224,0.3613,14.5,9.0,6.125,3.25,5.75,3.0,2.125,3.75,0.75,3,2,0.9,0.9,-0.0025,1.5818,0.9051,0.4815,-0.05,-0.0825,0.0611,away_win
0.7913,0.5413,3.0,1.375,1.125,1.75,0.4274,0.3361,15.5,10.125,6.625,3.75,5.5,4.625,2.375,3.25,0.5,2,9,0.6,0.1,0.33,1.7407,0.9666,0.3714,0.35,0.25,0.0913,draw
0.3738,0.7075,1.5,1.75,1.5,2.125,0.3656,0.4881,11.625,11.0,4.25,3.375,4.625,3.875,3.375,2.625,0.25,12,8,0.4,0.3,-0.2537,0.9985,1.0448,-0.0769,-0.2,-0.3337,-0.1225,home_win
0.2488,0.5825,0.75,1.25,1.75,1.375,0.2212,0.4124,13.0,11.125,2.875,4.25,5.0,3.75,2.0,3.625,0.0,14,4,0.3,0.1,-0.2537,0.6509,1.0583,-0.25,-0.5,-0.3337,-0.1912,away_win
0.3325,0.415,1.0,1.0,1.625,0.75,0.2857,0.3056,9.625,10.625,2.75,4.875,3.875,5.625,3.75,2.75,0.5,24,11,0.2,0.2,-0.0025,0.7202,1.0979,0.0,-0.65,-0.0825,-0.0199,away_win
0.5825,0.7075,1.625,0.75,1.25,2.0,0.4043,0.375,11.75,11.125,4.75,3.625,4.875,5.125,2.375,2.75,0.25,6,5,0.6,0.3,-0.045,1.1801,0.901,0.3684,-0.05,-0.125,0.0293,home_win
0.0825,0.625,0.75,1.0,2.5,1.875,0.35,0.3511,7.5,10.0,2.625,4.0,3.0,3.75,3.25,3.5,0.5,20,10,0.6,0.4,-0.4625,0.5422,0.9496,-0.1429,-0.5,-0.5425,-0.0011,away_win
0.4163,0.1237,1.375,2.125,1.625,0.75,0.3253,0.2706,10.375,13.625,3.375,6.0,4.375,5.875,2.875,1.5,0.75,7,15,0.3,0.1,0.3725,0.8937,1.3061,-0.2143,0.4,0.2925,0.0547,draw
0.25,0.2488,0.875,1.625,2.5,1.125,0.3721,0.4375,10.75,13.375,4.0,4.375,3.0,5.625,3.25,1.625,0.5,25,26,0.0,0.2,0.0812,0.7676,1.0285,-0.3,0.05,0.0012,-0.0654,home_win
0.4575,0.375,1.5,1.5,1.375,0.75,0.3895,0.3544,11.875,14.125,4.625,5.75,5.0,5.5,3.5,2.625,0.5,12,19,0.5,0.2,0.1625,1.0794,1.2629,0.0,0.35,0.0825,0.0351,home_win
0.54,0.375,0.875,1.875,0.75,1.0,0.3239,0.3605,8.875,11.25,2.875,4.5,4.0,4.125,1.875,2.375,0.5,11,24,0.2,0.5,0.245,0.9111,1.1431,-0.3636,0.65,0.165,-0.0366,home_win
0.5825,0.2075,1.75,2.125,1.25,1.0,0.3451,0.2717,14.125,14.25,4.875,5.0,5.375,6.875,3.75,2.5,0.5,10,14,0.6,0.1,0.455,1.2043,1.1775,-0.0968,0.2,0.375,0.0734,home_win
